ID_CLIENT;ID_CMDE;CODE_MAG;DT_CMDE;QTE_ART;MTT_REMISE;QT_UNIV1;CA_UNIV1;QT_UNIV2;CA_UNIV2;QT_UNIV3;CA_UNIV3;CA_UNIV5;QT_UNIV5;QT_UNIV4;CA_UNIV4;CA_TOTAL;TICKET;COLLECTION;CANAL_ACHAT;FLAG_SOLDE;QTART_SOLDE;CA_SOLDE;QTART_PROMO;CA_PROMO
9031000714;310192045;821;07/06/2013;2;17.5;;;2;56.5;;;;;;;56.5;1;PE;WEB;0;;;;
9031000714;10047432;854;05/10/2013;1;0;;;;;;;99;1;;;99;1;AH;STORE;0;;;;
9031000714;10036159;854;31/12/2012;1;35.7;;;;;;;;;;;83.3;1;AH;STORE;0;;;;
9031000714;10011649;903;14/12/2013;1;12;;;;;;;;;;;107;1;AH;STORE;0;;;;
9031000714;10009704;903;07/09/2013;1;24;;;;;1;35;;;;;35;1;AH;STORE;0;;;;
9031000714;10008699;903;19/07/2013;1;0;1;32.5;;;;;;;;;32.5;1;PE;STORE;1;;;;
9031000714;10006402;903;10/05/2013;2;12;;;1;34.23;1;51.77;;;;;86;1;PE;STORE;0;;;;
9031000714;10005734;903;06/04/2013;2;0;1;59;;;;;;;;;128;1;PE;STORE;0;;;;
9031000714;10005082;903;02/03/2013;2;24;1;57;;;;;;;;;114;1;PE;STORE;0;;;;
9031000714;10001944;903;01/12/2012;1;10.35;1;58.65;;;;;;;;;58.65;1;AH;STORE;0;;;;
9031000714;10001721;903;21/11/2012;1;0;;;;;;;;;;;240;1;AH;STORE;0;;;;
9031000745;10002643;903;28/12/2012;1;22.5;1;52.5;;;;;;;;;52.5;1;AH;STORE;0;;;;
9031000745;10001827;903;26/11/2012;2;0;1;45.5;1;34.3;;;;;;;79.8;1;AH;STORE;0;;;;
9031000750;10001843;903;27/11/2012;1;14.25;;;;;;;80.75;1;;;80.75;1;AH;STORE;0;;;;
9031000750;10001839;903;27/11/2012;1;0;;;;;;;129;1;;;129;1;AH;STORE;0;;;;
9031000755;10006030;903;20/04/2013;2;37.2;;;1;24.5;;;;;1;62.3;86.8;1;PE;STORE;0;;;;
9031000755;10001853;903;28/11/2012;1;0;1;75;;;;;;;;;75;1;AH;STORE;0;;;;
9031000790;10001937;903;01/12/2012;1;0;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
9031000980;10049053;854;07/12/2013;2;12;2;138;;;;;;;;;138;1;AH;STORE;0;;;;
9031000980;10049052;854;07/12/2013;2;62.4;1;62.3;;;;;83.3;1;;;145.6;1;AH;STORE;0;;;;
9031000980;10046579;854;07/09/2013;1;24;;;;;;;;;;;105;1;AH;STORE;0;;;;
9031000980;10010812;903;31/10/2013;2;0;;;1;29;;;;;1;31.5;60.5;1;AH;STORE;0;;;;
9031000980;10006421;903;11/05/2013;4;24;1;58.95;1;40.81;1;71.65;;;;;234;1;PE;STORE;0;;;;
9031000980;10005245;903;12/03/2013;4;33;1;69;;;;;;;1;45;380;1;PE;STORE;0;;;;
9031000980;10005223;903;09/03/2013;1;20.85;;;;;;;;;;;118.15;1;PE;STORE;0;;;;
9031000980;10004128;903;28/01/2013;4;0;2;64.8;1;19.9;;;;;;;124.6;1;AH;STORE;1;;;;
9031001039;10011257;898;20/09/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
9031001039;10004955;903;22/02/2013;1;0;;;;;;;;;;;69.9;1;PE;STORE;0;;;;
9031001287;10005966;903;18/04/2013;1;0;;;;;;;;;;;69;1;PE;STORE;0;;;;
9031001341;10006178;903;29/04/2013;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
9031001412;10022217;994;25/06/2013;1;20.7;;;;;;;;;;;48.3;1;PE;STORE;0;;;;
9031001412;10009940;903;20/09/2013;1;8;;;;;;;;;;;61;1;AH;STORE;0;;;;
9031001412;10006475;903;14/05/2013;1;0;;;;;;;;;;;69;1;PE;STORE;0;;;;
9031001532;10048970;854;05/12/2013;1;41.7;;;;;;;97.3;1;;;97.3;1;AH;STORE;0;;;;
9031001532;10046541;854;06/09/2013;2;0;1;85;;;;;;;;;164;1;AH;STORE;0;;;;
9031001532;10007062;903;13/06/2013;2;31.1;1;45.5;1;17.4;;;;;;;62.9;1;PE;STORE;0;;;;
9031001563;10007206;903;19/06/2013;3;81;2;91.5;;;1;32.5;;;;;124;1;PE;STORE;0;;;;
9031001564;10007209;903;19/06/2013;2;0;1;69;;;;;;;1;0;69;1;PE;STORE;0;;;;
9031001564;10007208;903;19/06/2013;3;73.8;2;64.9;;;;;;;;;113.2;1;PE;STORE;0;;;;
9031001614;10010832;903;31/10/2013;2;0;;;;;;;;;;;188;1;AH;STORE;0;;;;
9031001614;10010570;903;19/10/2013;1;0;;;;;;;;;1;55;55;1;AH;STORE;0;;;;
9031001614;10007316;903;22/06/2013;3;60.6;2;80.9;1;17.5;;;;;;;98.4;1;PE;STORE;0;;;;
9031001618;10009674;903;05/09/2013;1;12.75;1;72.25;;;;;;;;;72.25;1;AH;STORE;0;;;;
9031001618;10008763;903;22/07/2013;1;0;1;20.7;;;;;;;;;20.7;1;PE;STORE;1;;;;
9031001618;10007324;903;24/06/2013;2;42.7;1;33;;;;;;;;;81.3;1;PE;STORE;0;;;;
9031001662;10046026;854;17/08/2013;1;10.35;1;58.65;;;;;;;;;58.65;1;AH;STORE;0;;;;
9031001662;10008785;903;22/07/2013;1;0;;;;;;;;;;;129;1;PE;STORE;1;;;;
9031001662;10008784;903;22/07/2013;1;0;;;;;1;69;;;;;69;1;PE;STORE;1;;;;
9031001756;10009381;903;16/08/2013;1;0;1;79;;;;;;;;;79;1;AH;STORE;0;;;;
9031001813;10009560;903;28/08/2013;1;11.25;1;63.75;;;;;;;;;63.75;1;AH;STORE;0;;;;
9031001841;10009652;903;04/09/2013;1;0;1;19.9;;;;;;;;;19.9;1;AH;STORE;0;;;;
9031001846;10009684;903;06/09/2013;3;0;1;24.9;2;20.8;;;;;;;45.7;1;AH;STORE;0;;;;
9031001927;10009932;903;19/09/2013;1;0;;;;;;;;;1;35;35;1;AH;STORE;0;;;;
9031002005;10010282;903;04/10/2013;1;0;;;;;;;;;;;59;1;AH;STORE;0;;;;
9031002090;10035409;65;05/12/2013;1;0;1;95;;;;;;;;;95;1;AH;STORE;0;;;;
9031002090;10010551;903;19/10/2013;2;0;2;96.6;;;;;;;;;96.6;1;AH;STORE;0;;;;
9031002090;10010550;903;19/10/2013;2;0;1;48.3;;;;;;;1;27.3;75.6;1;AH;STORE;0;;;;
9031002197;10011013;903;09/11/2013;1;7.8;;;;;;;;;1;31.2;31.2;1;AH;STORE;0;;;;
9031002229;10011128;903;16/11/2013;1;39.8;;;;;;;;;;;159.2;1;AH;STORE;0;;;;
9031002229;10011090;903;14/11/2013;2;27.6;2;110.4;;;;;;;;;110.4;1;AH;STORE;0;;;;
9031002246;10011141;903;16/11/2013;1;13.8;1;55.2;;;;;;;;;55.2;1;AH;STORE;0;;;;
9031002324;10011459;903;04/12/2013;2;0;;;;;;;;;;;140;1;AH;STORE;0;;;;
9031002420;10011941;903;26/12/2013;1;0;;;;;;;;;;;169;1;AH;STORE;0;;;;
9050343096;10008980;845;07/04/2012;1;0;1;59;;;;;;;;;59;1;PE;STORE;0;;;;
9050343096;10019284;905;02/10/2012;2;38.4;2;89.6;;;;;;;;;89.6;1;AH;STORE;0;;;;
9051000089;10066758;53;16/07/2013;3;24.68;1;23.6;;;;;;;1;49.84;98.72;1;PE;STORE;1;;;;
9051000089;10063225;53;19/03/2013;2;40;1;41.9;;;;;;;;;98;1;PE;STORE;0;;;;
9051000089;310014831;821;16/01/2013;3;113.3;1;29.9;1;9.9;;;;;;;59.7;1;AH;WEB;1;;;;
9051000089;10059841;53;20/12/2012;1;24;;;1;11;;;;;;;11;1;AH;STORE;0;;;;
9051000089;10060953;53;15/01/2013;1;0;;;;;;;;;;;69.9;1;AH;STORE;1;;;;
9051000089;10057309;53;10/09/2012;1;40;1;25;;;;;;;;;25;1;AH;STORE;0;;;;
9051000089;10024634;905;07/12/2013;2;36;1;52.5;1;31.5;;;;;;;84;1;AH;STORE;0;;;;
9051000089;10016910;905;23/06/2012;8;180.7;;;6;118;;;;;;;239.3;1;PE;STORE;0;;;;
9051000089;10057310;53;10/09/2012;1;5.25;;;1;29.75;;;;;;;29.75;1;AH;STORE;0;;;;
9051000089;10019189;905;22/09/2012;1;15;;;;;;;;;;;124;1;AH;STORE;0;;;;
9051000089;10047006;53;11/01/2012;1;0;;;1;17;;;;;;;17;1;AH;STORE;1;;;;
9051000089;10053269;53;05/07/2012;1;6.49;;;1;13.41;;;;;;;13.41;1;PE;STORE;1;;;;
9051000089;10057895;53;02/10/2012;2;52.2;1;45.5;;;;;;;;;121.8;1;AH;STORE;0;;;;
9051000429;10015798;905;09/03/2012;2;0;1;65;;;;;;;;;124;1;PE;STORE;0;;;;
9051000493;10016290;905;21/04/2012;0;0;;;;;;;;;;;0;0;PE;STORE;0;;;;
9051000499;10016320;905;24/04/2012;0;0;;;;;;;;;;;0;0;PE;STORE;0;;;;
9051000499;10019634;905;10/11/2012;1;22.5;1;52.5;;;;;;;;;52.5;1;AH;STORE;0;;;;
9051000549;10016741;905;02/06/2012;3;23.4;;;2;46.4;;;;;;;93.6;1;PE;STORE;0;;;;
9051000549;10019298;905;03/10/2012;2;0;1;59;;;;;;;1;39;98;1;AH;STORE;0;;;;
9051000604;10024718;905;21/12/2013;2;0;2;134;;;;;;;;;134;1;AH;STORE;0;;;;
9051000604;10019119;905;15/09/2012;4;0;1;69;1;45;;;;;1;39;212;1;AH;STORE;0;;;;
9051000694;10019842;905;05/12/2012;1;0;;;;;;;;;;;139;1;AH;STORE;0;;;;
9051000694;10019843;905;05/12/2012;0;0;;;;;;;;;;;0;0;AH;STORE;0;;;;
9051000713;10024343;905;26/10/2013;2;0;1;48.3;;;;;;;;;127.3;1;AH;STORE;0;;;;
9051000713;10020102;905;27/12/2012;4;0;1;65;1;39;;;;;1;69;292;1;AH;STORE;0;;;;
9051000726;10020788;905;07/02/2013;3;0;2;140;;;;;;;;;209;1;AH;STORE;1;;;;
9051000752;10021366;905;10/04/2013;3;0;;;3;119;;;;;;;119;1;PE;STORE;0;;;;
9051000788;10021813;905;24/05/2013;1;0;;;;;;;109;1;;;109;1;PE;STORE;0;;;;
9051000808;10023813;905;20/08/2013;1;0;;;;;;;85;1;;;85;1;AH;STORE;0;;;;
9051000841;10024365;905;29/10/2013;3;0;2;110.6;1;24.5;;;;;;;135.1;1;AH;STORE;0;;;;
9051000841;10024506;905;19/11/2013;2;16.2;1;58.65;1;33.15;;;;;;;91.8;1;AH;STORE;0;;;;
9110336371;310018917;821;29/01/2013;2;103.2;;;1;14.9;;;29.9;1;;;44.8;1;AH;WEB;1;;;;
9110336371;10050863;911;05/01/2013;7;228.8;4;171.7;;;2;69;;;;;280.2;1;AH;STORE;0;;;;
9110336371;10047385;911;06/10/2012;2;0;1;69;;;;;;;;;144;1;AH;STORE;0;;;;
9110336371;10048625;911;10/11/2012;6;162.6;1;45.5;;;1;59.5;166.6;2;1;48.3;379.4;1;AH;STORE;0;;;;
9110336411;10071166;54;23/03/2012;1;39;;;;;;;;;1;0;0;1;PE;STORE;0;;;;
9110336411;10100993;54;16/11/2013;2;13.8;2;140.2;;;;;;;;;140.2;1;AH;STORE;0;;;;
9110336411;10090464;54;22/03/2013;1;24;;;;;;;71;1;;;71;1;PE;STORE;0;;;;
9110336411;10090463;54;22/03/2013;1;0;;;;;1;45.5;;;;;45.5;1;PE;STORE;0;;;;
9110336411;10082121;54;08/11/2012;1;20.7;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
9110336411;10081341;54;20/10/2012;3;0;1;69;;;;;168.3;2;;;237.3;1;AH;STORE;0;;;;
9110336411;10071372;54;28/03/2012;1;0;;;;;;;95;1;;;95;1;PE;STORE;0;;;;
9110336411;10048941;59;22/03/2013;2;0;;;1;31.5;1;69;;;;;100.5;1;PE;STORE;0;;;;
9110336411;10047771;59;13/02/2013;2;17.85;;;;;;;200.15;2;;;200.15;1;AH;STORE;1;;;;
9110336411;10044673;59;09/01/2013;4;0;3;129.7;;;;;29.9;1;;;159.6;1;AH;STORE;1;;;;
9110336440;10015670;853;27/03/2012;1;0;1;34.3;;;;;;;;;34.3;1;PE;STORE;0;;;;
9110336509;10069808;54;21/02/2012;2;0;1;69;;;;;;;1;45;114;1;AH;STORE;1;;;;
9110336681;10073698;54;31/05/2012;1;0;;;;;;;;;;;69;1;PE;STORE;0;;;;
9111000093;10101926;54;07/12/2013;1;25.5;1;59.5;;;;;;;;;59.5;1;AH;STORE;0;;;;
9111000093;10082185;54;10/11/2012;1;19.5;1;45.5;;;;;;;;;45.5;1;AH;STORE;0;;;;
9111000093;10067207;54;14/01/2012;2;6.4;2;57.6;;;;;;;;;57.6;1;AH;STORE;1;;;;
9111000155;10052942;911;28/01/2013;1;0;1;39.9;;;;;;;;;39.9;1;AH;STORE;1;;;;
9111000155;10052962;911;29/01/2013;-1;0;-1;-39.9;;;;;;;;;-39.9;-1;AH;STORE;1;;;;
9111000211;10138582;2;09/11/2013;0;-17;;;;;-1;-68;;;;;11;0;AH;STORE;0;;;;
9111000211;10096086;2;07/05/2012;3;0;1;45;1;19;;;;;;;99;1;PE;STORE;0;;;;
9111000211;10138577;2;09/11/2013;2;30.8;1;55.2;;;1;68;;;;;123.2;1;AH;STORE;0;;;;
9111000402;10049832;22;03/07/2012;1;0;;;;;;;79.9;1;;;79.9;1;PE;STORE;1;;;;
9111000402;10042811;911;30/06/2012;2;9.98;;;;;;;89.82;2;;;89.82;1;PE;STORE;1;;;;
9111000406;10037976;911;17/02/2012;1;0;;;;;;;;;;;69;1;AH;STORE;1;;;;
9111000607;10061770;911;07/10/2013;1;0;;;1;65;;;;;;;65;1;AH;STORE;0;;;;
9111000607;10055696;911;20/04/2013;2;28.2;;;1;27.3;1;38.5;;;;;65.8;1;PE;STORE;0;;;;
9111000607;10048415;911;06/11/2012;1;25.5;1;59.5;;;;;;;;;59.5;1;AH;STORE;0;;;;
9111000607;10040981;911;18/05/2012;1;12;;;1;17;;;;;;;17;1;PE;STORE;0;;;;
9111000607;10018681;845;15/12/2013;1;13.8;1;55.2;;;;;;;;;55.2;1;AH;STORE;0;;;;
9111000607;10018408;845;16/11/2013;2;48.8;1;60;;;;;;;;;195.2;1;AH;STORE;0;;;;
9111000607;10018234;845;29/10/2013;1;0;;;;;;;;;;;79;1;AH;STORE;0;;;;
9111000607;10062803;911;13/11/2013;1;13;1;52;;;;;;;;;52;1;AH;STORE;0;;;;
9111000607;10018233;845;29/10/2013;2;0;;;;;;;;;1;45;124;1;AH;STORE;0;;;;
9111000607;10017904;845;21/09/2013;1;8;1;61;;;;;;;;;61;1;AH;STORE;0;;;;
9111000607;10015719;845;15/06/2013;1;11.7;;;1;27.3;;;;;;;27.3;1;PE;STORE;0;;;;
9111000607;10014819;845;07/03/2013;1;12;;;;;1;67;;;;;67;1;PE;STORE;0;;;;
9111000607;10012887;845;01/12/2012;2;0;2;113.3;;;;;;;;;113.3;1;AH;STORE;0;;;;
9111000607;10012264;845;03/10/2012;1;11.7;;;;;;;;;1;27.3;27.3;1;AH;STORE;0;;;;
9111000607;10011315;845;02/08/2012;2;0;1;19.9;1;19.9;;;;;;;39.8;1;AH;STORE;0;;;;
9111000607;10011314;845;02/08/2012;1;0;;;;;1;14.9;;;;;14.9;1;AH;STORE;0;;;;
9111000607;10007209;845;04/01/2012;3;121.5;1;32.5;;;;;;;;;121.5;1;AH;STORE;0;;;;
9111000691;10047150;911;29/09/2012;1;72;;;;;;;;;;;168;1;AH;STORE;0;;;;
9111000715;10089995;54;11/03/2013;1;0;;;;;;;;;1;35;35;1;PE;STORE;0;;;;
9111000715;10089360;54;22/02/2013;1;0;;;1;45;;;;;;;45;1;PE;STORE;0;;;;
9111000729;10041235;911;26/05/2012;1;0;;;;;;;;;;;65;1;PE;STORE;0;;;;
9111000729;10039059;911;19/03/2012;-1;-8.85;-1;-50.15;;;;;;;;;-50.15;-1;PE;STORE;0;;;;
9111000729;10038647;911;08/03/2012;2;18.6;2;105.4;;;;;;;;;105.4;1;PE;STORE;0;;;;
9111000896;10180489;28;08/12/2013;2;39;1;59.5;1;31.5;;;;;;;91;1;AH;STORE;0;;;;
9111000896;10165972;28;07/05/2013;1;8;;;1;37;;;;;;;37;1;PE;STORE;0;;;;
9111000896;10148106;28;28/09/2012;1;12;;;1;27;;;;;;;27;1;AH;STORE;0;;;;
9111000896;10054571;59;08/08/2013;2;0;2;49.8;;;;;;;;;49.8;1;AH;STORE;0;;;;
9111000896;10054321;911;25/02/2013;1;12;1;57;;;;;;;;;57;1;PE;STORE;0;;;;
9111000896;10050886;6;27/09/2013;2;32.4;;;1;27.3;;;;;;;75.6;1;AH;STORE;0;;;;
9111000896;10048444;26;06/01/2012;2;65;2;65;;;;;;;;;65;1;AH;STORE;0;;;;
9111000896;10047416;59;07/02/2013;1;0;;;;;1;39.9;;;;;39.9;1;AH;STORE;1;;;;
9111000896;10045626;59;16/01/2013;1;0;1;49.9;;;;;;;;;49.9;1;AH;STORE;1;;;;
9111000896;10043068;59;29/11/2012;1;0;;;;;;;;;;;79;1;AH;STORE;0;;;;
9111000896;10041414;6;08/11/2012;2;27;;;1;24.5;;;;;1;38.5;63;1;AH;STORE;0;;;;
9111000896;10035923;59;24/05/2012;2;0;;;;;;;66.5;1;1;39;105.5;1;PE;STORE;0;;;;
9111000987;10041050;911;19/05/2012;1;0;;;1;59;;;;;;;59;1;PE;STORE;0;;;;
9111000998;10039891;911;14/04/2012;3;0;2;124;1;45;;;;;;;169;1;PE;STORE;0;;;;
9111001256;10102488;54;21/12/2013;2;32.5;2;97.5;;;;;;;;;97.5;1;AH;STORE;0;;;;
9111001256;10099910;54;21/10/2013;2;0;2;117.3;;;;;;;;;117.3;1;AH;STORE;0;;;;
9111001256;10091530;54;19/04/2013;2;26.4;1;41.3;;;;;;;1;20.3;61.6;1;PE;STORE;0;;;;
9111001256;10082040;54;07/11/2012;4;71.4;3;139.3;;;;;;;1;27.3;166.6;1;AH;STORE;0;;;;
9111001256;10078937;54;22/08/2012;2;14.05;1;46.75;1;23.2;;;;;;;69.95;1;AH;STORE;0;;;;
9111001256;10071341;54;27/03/2012;1;0;;;1;24.5;;;;;;;24.5;1;PE;STORE;0;;;;
9111001256;10064347;911;30/12/2013;6;140.1;3;118.2;;;;;69.3;1;;;333.9;1;AH;STORE;0;;;;
9111001256;10062069;911;19/10/2013;3;0;2;117.3;;;;;;;1;27.3;144.6;1;AH;STORE;0;;;;
9111001256;10035648;949;23/03/2013;1;0;;;;;;;;;;;65;1;PE;STORE;0;;;;
9111001256;10026177;949;07/04/2012;2;35.4;;;;;;;;;;;82.6;1;PE;STORE;0;;;;
9111001326;10050302;911;22/12/2012;1;0;1;75;;;;;;;;;75;1;AH;STORE;0;;;;
9111001326;10036540;911;21/01/2012;1;4.8;1;27.2;;;;;;;;;27.2;1;AH;STORE;1;;;;
9111001456;10038325;911;28/02/2012;2;0;1;65;1;49;;;;;;;114;1;AH;STORE;1;;;;
9111001477;10064106;911;21/12/2013;1;13;1;52;;;;;;;;;52;1;AH;STORE;0;;;;
9111001477;10063559;911;07/12/2013;1;38.7;1;90.3;;;;;;;;;90.3;1;AH;STORE;0;;;;
9111001477;10061827;911;10/10/2013;3;19.8;2;144;;;;;79.2;1;;;223.2;1;AH;STORE;0;;;;
9111001477;10060011;911;03/08/2013;7;0;3;48.9;1;10;;;;;;;162.9;1;AH;STORE;0;;;;
9111001477;10056476;911;18/05/2013;1;12;;;1;27;;;;;;;27;1;PE;STORE;0;;;;
9111001477;10055233;911;30/03/2013;1;0;;;1;24.5;;;;;;;24.5;1;PE;STORE;0;;;;
9111001477;10054314;911;23/02/2013;1;24;1;35;;;;;;;;;35;1;PE;STORE;0;;;;
9111001477;10049971;911;15/12/2012;1;12;1;63;;;;;;;;;63;1;AH;STORE;0;;;;
9111001477;10047060;911;29/09/2012;1;22.5;1;52.5;;;;;;;;;52.5;1;AH;STORE;0;;;;
9111001477;10046823;911;24/09/2012;2;55;1;29.25;1;15.75;;;;;;;45;1;AH;STORE;0;;;;
9111001477;10049862;911;13/12/2012;1;20.7;1;48.3;;;;;;;;;48.3;1;AH;STORE;0;;;;
9111001477;10046437;911;13/09/2012;1;23.7;;;;;;;;;;;55.3;1;AH;STORE;0;;;;
9111001477;10049767;911;13/12/2012;1;32.7;;;;;;;76.3;1;;;76.3;1;AH;STORE;0;;;;
9111001477;10045264;911;31/07/2012;9;0;;;2;39.8;2;29.8;;;;;229.1;1;PE;STORE;1;;;;
9111001477;10042091;911;23/06/2012;2;41.3;2;76.7;;;;;;;;;76.7;1;PE;STORE;0;;;;
9111001477;10041785;911;13/06/2012;1;22.5;;;;;;;;;;;52.5;1;PE;STORE;0;;;;
9111001477;10041723;911;09/06/2012;1;26.7;;;;;;;62.3;1;;;62.3;1;PE;STORE;0;;;;
9111001477;10041284;911;26/05/2012;1;12;;;;;;;;;1;23;23;1;PE;STORE;0;;;;
9111001477;10040557;911;04/05/2012;1;39.8;;;;;;;;;;;159.2;1;PE;STORE;0;;;;
9111001477;10039816;911;13/04/2012;2;23.4;;;2;54.6;;;;;;;54.6;1;PE;STORE;0;;;;
9111001477;10039732;911;10/04/2012;2;31.2;1;45.5;;;;;;;1;27.3;72.8;1;PE;STORE;0;;;;
9111001477;10038537;911;05/03/2012;3;0;;;2;78;;;;;;;187;1;PE;STORE;0;;;;
9111001477;10038426;911;02/03/2012;1;9;;;;;;;;;1;0;0;1;PE;STORE;0;;;;
9111001481;10047743;911;18/10/2012;1;0;;;;;;;;;;;48.3;1;AH;STORE;0;;;;
9111001481;10047721;911;17/10/2012;1;0;;;;;;;;;;;75;1;AH;STORE;0;;;;
9111001481;10038450;911;03/03/2012;1;0;1;65;;;;;;;;;65;1;PE;STORE;0;;;;
9111001481;10036622;59;16/06/2012;3;86.8;;;1;17.5;;;59.4;1;;;146.2;1;PE;STORE;0;;;;
9111001481;10033995;59;17/03/2012;1;5.85;;;;;;;;;1;33.15;33.15;1;PE;STORE;0;;;;
9111001482;10064144;911;22/12/2013;1;0;;;;;;;;;;;99;1;AH;STORE;0;;;;
9111001482;10038472;911;03/03/2012;1;0;1;65;;;;;;;;;65;1;PE;STORE;0;;;;
9111001537;10038762;911;10/03/2012;2;0;1;69;1;45;;;;;;;114;1;PE;STORE;0;;;;
9111001585;10059969;911;03/08/2013;5;0;2;41.3;2;18.1;;;;;;;81.9;1;AH;STORE;0;;;;
9111001585;10050392;911;23/12/2012;1;12;;;;;;;;;1;23;23;1;AH;STORE;0;;;;
9111001585;10046034;911;01/09/2012;2;5.85;;;2;28.15;;;;;;;28.15;1;AH;STORE;0;;;;
9111001585;10046033;911;01/09/2012;1;12;;;1;7;;;;;;;7;1;AH;STORE;0;;;;
9111001585;10040321;911;28/04/2012;1;13.8;;;;;;;;;;;55.2;1;PE;STORE;0;;;;
9111001585;10040320;911;28/04/2012;1;8;;;1;27;;;;;;;27;1;PE;STORE;0;;;;
9111001585;10039543;911;03/04/2012;3;0;;;1;39;;;;;;;207;1;PE;STORE;0;;;;
9111001585;10038991;911;17/03/2012;2;0;;;1;39;;;;;;;108;1;PE;STORE;0;;;;
9111001710;10056012;911;03/05/2013;1;0;;;;;;;;;;;69;1;PE;STORE;0;;;;
9111001710;10050102;911;18/12/2012;1;8;;;;;;;;;;;61;1;AH;STORE;0;;;;
9111001710;10046515;911;14/09/2012;1;7.35;;;1;41.65;;;;;;;41.65;1;AH;STORE;0;;;;
9111001710;10041573;911;06/06/2012;4;89.7;1;41.3;1;22.5;2;60.5;;;;;124.3;1;PE;STORE;0;;;;
9111001710;10040816;911;12/05/2012;2;0;2;124;;;;;;;;;124;1;PE;STORE;0;;;;
9111001710;10040258;911;26/04/2012;2;29.8;1;59;;;;;;;;;178.2;1;PE;STORE;0;;;;
9111001710;10039851;911;13/04/2012;1;17.7;1;41.3;;;;;;;;;41.3;1;PE;STORE;0;;;;
9111001738;10061085;911;10/09/2013;1;0;1;119;;;;;;;;;119;1;AH;STORE;0;;;;
9111001738;10040058;911;20/04/2012;1;0;1;65;;;;;;;;;65;1;PE;STORE;0;;;;
9111001799;10040517;911;04/05/2012;2;29.6;;;1;31.2;;;;;;;118.4;1;PE;STORE;0;;;;
9111001799;10011628;976;29/05/2012;2;0;;;1;25;;;109;1;;;134;1;PE;STORE;0;;;;
9111001914;10041309;911;30/05/2012;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
9111001926;10072867;47;13/10/2012;1;0;;;1;49;;;;;;;49;1;AH;STORE;0;;;;
9111001926;10041421;911;02/06/2012;2;0;1;65;;;1;69;;;;;134;1;PE;STORE;0;;;;
9111001939;10060236;16;15/06/2012;1;17.7;1;41.3;;;;;;;;;41.3;1;PE;STORE;0;;;;
9111001939;10041511;911;05/06/2012;2;0;1;59;1;35;;;;;;;94;1;PE;STORE;0;;;;
9111001956;10046088;911;03/09/2012;2;8;;;1;55.58;;;;;;;130;1;AH;STORE;0;;;;
9111001956;10041745;911;11/06/2012;3;70.6;3;108.4;;;;;;;;;108.4;1;PE;STORE;0;;;;
9111001965;10041783;911;13/06/2012;1;0;1;65;;;;;;;;;65;1;PE;STORE;0;;;;
9111001969;10048928;911;17/11/2012;0;0;1;99;;;;;-95;-1;;;4;0;AH;STORE;0;;;;
9111001969;10047834;911;20/10/2012;1;0;;;;;;;95;1;;;95;1;AH;STORE;0;;;;
9111001969;10041817;911;14/06/2012;3;0;3;203;;;;;;;;;203;1;PE;STORE;0;;;;
9111002101;10067484;36;26/09/2013;2;58.2;1;66.5;;;;;69.3;1;;;135.8;1;AH;STORE;0;;;;
9111002101;10057923;59;15/12/2013;1;0;1;89;;;;;;;;;89;1;AH;STORE;0;;;;
9111002101;10057922;59;15/12/2013;4;0;3;213;;;;;;;1;45;258;1;AH;STORE;0;;;;
9111002101;10049545;59;16/04/2013;6;0;1;65;2;84;2;124;;;;;402;1;PE;STORE;0;;;;
9111002113;10046606;911;17/09/2012;1;0;;;;;;;;;;;129;1;AH;STORE;0;;;;
9111002167;10047222;911;02/10/2012;2;40.2;2;93.8;;;;;;;;;93.8;1;AH;STORE;0;;;;
9111002211;10061079;911;10/09/2013;3;0;;;2;98;;;;;1;45;143;1;AH;STORE;0;;;;
9111002211;10047621;911;13/10/2012;1;0;;;;;;;;;;;69;1;AH;STORE;0;;;;
9111002249;10080019;50;19/11/2012;2;19;1;65;1;0;;;;;;;65;1;AH;STORE;0;;;;
9111002249;10079373;50;03/11/2012;1;0;;;;;;;;;;;69;1;AH;STORE;0;;;;
9111002249;10054796;911;16/03/2013;1;12;;;1;27;;;;;;;27;1;PE;STORE;0;;;;
9111002249;10054795;911;16/03/2013;-3;-40.95;-1;-80.75;-1;-33.15;;;;;;;-232.05;-1;PE;STORE;0;;;;
9111002249;10054645;911;09/03/2013;3;40.95;1;80.75;1;33.15;;;;;;;232.05;1;PE;STORE;0;;;;
9111002249;10049926;59;30/04/2013;3;0;;;2;78;;;109;1;1;55;2;1;PE;STORE;0;;;;
9111002249;10048002;911;24/10/2012;2;0;1;38.5;1;27.3;;;;;;;65.8;1;AH;STORE;0;;;;
9111002290;10048232;911;31/10/2012;1;0;;;;;;;;;;;69;1;AH;STORE;0;;;;
9111002368;10048798;911;14/11/2012;1;0;;;1;35;;;;;;;35;1;AH;STORE;0;;;;
9111002447;10049590;911;08/12/2012;1;0;;;;;;;;;;;250;1;AH;STORE;0;;;;
9111002523;10050705;911;29/12/2012;1;23.7;;;;;1;55.3;;;;;55.3;1;AH;STORE;0;;;;
